,Date,Location,Efficiency of the admissions process,Helpfulness of admitting staff,Usefulness of leaflets provided,"Explanations about procedures, tests and treatment options",Explanation about benefits/risks of surgical interventions,Opportunity to ask questions about your condition or treatment,Nursing care and attention,Response time to nursing call system,Pain relief, Respect for your privacy,Comfort of room & surroundings,Cleanliness of room & surroundings,Attractiveness/decor,Timeliness of catering service,Quality of food served,Quantity of food served,Time given to planning your return home,Explanations about how to manage your condition and recovery at home,Clarity of instructions on take home medications, Efficiency of discharge process,Efficiency of billings process,Clarity of billing information,Staff Helpfulness,Quality of service you received
0,April 2019,Awolowo,4.0,,,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,,5.0,4.0
1,April 2019,Awolowo,4.0,5.0,,5.0,,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0
2,April 2019,Awolowo,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,,,3.0,4.0,
3,April 2019,Awolowo,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,,,5.0,4.0,4.0
4,April 2019,Awolowo,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0
5,April 2019,Awolowo,5.0,5.0,,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0
6,April 2019,Awolowo,5.0,5.0,4.0,5.0,,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0
7,April 2019,Awolowo,5.0,4.0,,4.0,5.0,4.0,5.0,5.0,4.0,,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,,5.0,5.0,4.0,5.0
8,April 2019,Awolowo,4.0,5.0,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,,5.0,5.0,5.0
9,April 2019,Awolowo,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,
10,April 2019,Awolowo,4.0,4.0,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0
11,April 2019,Awolowo,5.0,5.0,5.0,5.0,,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
12,April 2019,Awolowo,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0
13,April 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0
14,April 2019,Awolowo,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0
15,April 2019,Awolowo,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
16,April 2019,Awolowo,5.0,4.0,4.0,4.0,,5.0,4.0,4.0,,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0
17,April 2019,Awolowo,5.0,4.0,,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,,5.0,4.0
18,April 2019,Awolowo,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,,4.0,5.0,,5.0,,5.0,5.0
19,April 2019,Awolowo,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,,4.0,5.0,,4.0,4.0,4.0,4.0
20,April 2019,Awolowo,5.0,,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
21,April 2019,Awolowo,4.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,,5.0,4.0,5.0,4.0
22,April 2019,Awolowo,4.0,5.0,,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,,4.0,4.0,
23,April 2019,Awolowo,5.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0
24,April 2019,Awolowo,5.0,4.0,5.0,5.0,,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,,,3.0,,4.0
25,April 2019,Awolowo,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,,5.0
26,April 2019,Awolowo,4.0,5.0,5.0,5.0,,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,
27,April 2019,Awolowo,,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,,5.0,5.0,4.0,5.0,5.0,3.0,,5.0,4.0,3.0,4.0,5.0,4.0,4.0
28,April 2019,Awolowo,5.0,4.0,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,,5.0,5.0,,3.0,,5.0,4.0
29,April 2019,Awolowo,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,,5.0,4.0
30,April 2019,Awolowo,4.0,5.0,,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
31,April 2019,Awolowo,5.0,4.0,,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,5.0,4.0,5.0
32,April 2019,Awolowo,5.0,5.0,,4.0,4.0,5.0,5.0,5.0,5.0,4.0,,4.0,3.0,4.0,4.0,3.0,,4.0,5.0,5.0,4.0,,4.0,
33,April 2019,Awolowo,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,,5.0,5.0,,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0
34,April 2019,Awolowo,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0
35,April 2019,Awolowo,4.0,5.0,,4.0,5.0,4.0,5.0,5.0,,5.0,5.0,4.0,5.0,4.0,3.0,5.0,,5.0,5.0,5.0,4.0,,4.0,4.0
36,April 2019,Awolowo,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,,4.0,5.0,,5.0,5.0,5.0,5.0
37,April 2019,Awolowo,5.0,5.0,,5.0,4.0,4.0,4.0,3.0,,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,
38,April 2019,Awolowo,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0
39,April 2019,Awolowo,5.0,4.0,,5.0,5.0,5.0,4.0,4.0,5.0,5.0,,4.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0
40,April 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0
41,April 2019,Awolowo,5.0,4.0,5.0,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
42,April 2019,Awolowo,4.0,5.0,,4.0,4.0,4.0,4.0,3.0,5.0,4.0,,4.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,,5.0,4.0,5.0
43,April 2019,Awolowo,5.0,5.0,,5.0,,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0
44,April 2019,Awolowo,4.0,4.0,,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,,5.0,,5.0,5.0
45,April 2019,Awolowo,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,,5.0
46,April 2019,Awolowo,5.0,4.0,4.0,4.0,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
47,April 2019,Awolowo,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0
48,April 2019,Awolowo,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,,5.0,4.0
49,April 2019,Awolowo,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0
50,April 2019,Awolowo,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0
51,April 2019,Awolowo,5.0,,5.0,4.0,4.0,4.0,5.0,4.0,5.0,,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,,5.0
52,April 2019,Awolowo,4.0,5.0,,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0
53,April 2019,Awolowo,5.0,,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,,5.0,5.0,5.0,,4.0,4.0,5.0
54,April 2019,Awolowo,4.0,5.0,,5.0,,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,
55,April 2019,Awolowo,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
56,April 2019,Awolowo,5.0,4.0,5.0,4.0,,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,,5.0,5.0
57,April 2019,Awolowo,5.0,4.0,4.0,,5.0,5.0,5.0,3.0,,4.0,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,4.0,4.0,5.0,,4.0,4.0
58,April 2019,Awolowo,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0
59,April 2019,Awolowo,4.0,5.0,5.0,5.0,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0
60,April 2019,Awolowo,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0
61,April 2019,Awolowo,4.0,5.0,4.0,4.0,,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,,5.0,5.0,5.0,4.0,5.0,5.0,3.0,,4.0,5.0
62,April 2019,Awolowo,5.0,5.0,,5.0,,5.0,5.0,4.0,,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
63,April 2019,Awolowo,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0
64,April 2019,Awolowo,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,,5.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,
65,April 2019,Awolowo,5.0,,,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0
66,April 2019,Awolowo,4.0,4.0,,,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,,5.0,4.0
67,April 2019,Awolowo,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0
68,April 2019,Awolowo,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,,4.0,5.0,4.0
69,April 2019,Awolowo,4.0,5.0,,5.0,4.0,5.0,4.0,4.0,5.0,3.0,,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
70,April 2019,Awolowo,4.0,4.0,,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0
71,April 2019,Awolowo,5.0,4.0,5.0,4.0,,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,,4.0,4.0,5.0,5.0,,5.0,5.0
72,April 2019,Awolowo,4.0,4.0,5.0,5.0,,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,,4.0,4.0,5.0,4.0
73,April 2019,Awolowo,,5.0,,4.0,5.0,5.0,4.0,4.0,,5.0,4.0,4.0,4.0,,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0
74,April 2019,Awolowo,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0
75,April 2019,Awolowo,,5.0,,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0
76,April 2019,Awolowo,5.0,4.0,,5.0,4.0,5.0,5.0,5.0,,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0
77,April 2019,Awolowo,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0
78,April 2019,Awolowo,4.0,5.0,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0
79,April 2019,Awolowo,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,,4.0,3.0,5.0,4.0
0,August 2019,Awolowo,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,,,5.0,5.0,5.0,4.0,4.0,,5.0,4.0,,,5.0,,4.0,5.0
1,August 2019,Awolowo,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,,5.0,4.0,5.0,5.0,,5.0,3.0,5.0,4.0
2,August 2019,Awolowo,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,,,5.0,4.0
3,August 2019,Awolowo,4.0,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,,5.0,5.0,4.0
4,August 2019,Awolowo,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,,3.0,4.0,4.0,4.0,3.0,,5.0,4.0,4.0,,5.0,,4.0,4.0,5.0
5,August 2019,Awolowo,4.0,4.0,4.0,4.0,5.0,5.0,,5.0,,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,,5.0,5.0
6,August 2019,Awolowo,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,,,4.0,4.0,4.0
7,August 2019,Awolowo,4.0,3.0,5.0,4.0,,,5.0,4.0,5.0,2.0,5.0,5.0,,3.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,,5.0
8,August 2019,Awolowo,5.0,,5.0,5.0,5.0,4.0,4.0,,4.0,5.0,5.0,5.0,5.0,5.0,,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0
9,August 2019,Awolowo,4.0,4.0,4.0,5.0,,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,5.0,5.0
10,August 2019,Awolowo,5.0,4.0,,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,,3.0,3.0,3.0,5.0,5.0,4.0,4.0,,,5.0,3.0
11,August 2019,Awolowo,4.0,4.0,,5.0,4.0,5.0,4.0,4.0,,3.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,,5.0,4.0
12,August 2019,Awolowo,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,,4.0,5.0,,,4.0,4.0,4.0
13,August 2019,Awolowo,4.0,5.0,5.0,5.0,,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,,4.0,5.0
14,August 2019,Awolowo,5.0,5.0,,4.0,,5.0,4.0,4.0,5.0,4.0,4.0,,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,,3.0,4.0,5.0
15,August 2019,Awolowo,4.0,5.0,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,,5.0,4.0,5.0,4.0,5.0,5.0
16,August 2019,Awolowo,2.0,,4.0,5.0,,5.0,5.0,4.0,,4.0,4.0,5.0,4.0,4.0,2.0,,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
17,August 2019,Awolowo,4.0,5.0,,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,2.0,5.0,4.0,,4.0,,5.0,5.0
18,August 2019,Awolowo,4.0,4.0,,5.0,5.0,4.0,4.0,4.0,5.0,,5.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,,4.0,3.0,5.0,5.0
19,August 2019,Awolowo,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0
20,August 2019,Awolowo,4.0,3.0,4.0,5.0,4.0,5.0,5.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
21,August 2019,Awolowo,5.0,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,,,,5.0,5.0
22,August 2019,Awolowo,3.0,4.0,4.0,5.0,,5.0,5.0,5.0,4.0,,,5.0,4.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,,,5.0,4.0
23,August 2019,Awolowo,5.0,4.0,4.0,5.0,,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,,,,4.0
24,August 2019,Awolowo,2.0,5.0,3.0,5.0,,,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,,5.0,5.0
25,August 2019,Awolowo,5.0,5.0,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,,5.0,4.0,4.0
26,August 2019,Awolowo,5.0,4.0,4.0,4.0,,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,4.0,5.0,5.0,5.0,4.0
27,August 2019,Awolowo,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0
28,August 2019,Awolowo,5.0,4.0,,5.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,,5.0,4.0,4.0
29,August 2019,Awolowo,5.0,5.0,,5.0,5.0,,4.0,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0
30,August 2019,Awolowo,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,,4.0,4.0,5.0,5.0
31,August 2019,Awolowo,4.0,4.0,,5.0,4.0,4.0,5.0,,4.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,5.0,4.0
32,August 2019,Awolowo,4.0,4.0,5.0,3.0,,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,,5.0,5.0,4.0,3.0
33,August 2019,Awolowo,4.0,5.0,4.0,5.0,,4.0,4.0,4.0,,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,,4.0,5.0,5.0,4.0
34,August 2019,Awolowo,5.0,5.0,4.0,4.0,,5.0,,4.0,,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,,5.0,5.0,5.0,4.0,5.0,5.0
35,August 2019,Awolowo,4.0,5.0,,4.0,4.0,4.0,5.0,3.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,,3.0,4.0
36,August 2019,Awolowo,5.0,4.0,4.0,,,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,5.0
37,August 2019,Awolowo,4.0,4.0,,5.0,,4.0,5.0,,,,5.0,5.0,5.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0
38,August 2019,Awolowo,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0
39,August 2019,Awolowo,4.0,5.0,,4.0,,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,,3.0,,5.0,5.0,5.0,,4.0,5.0,5.0
40,August 2019,Awolowo,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,,4.0,3.0,4.0,5.0,5.0,2.0,4.0,,,5.0,4.0,4.0,,4.0,5.0
41,August 2019,Awolowo,5.0,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
42,August 2019,Awolowo,5.0,5.0,4.0,5.0,,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,4.0,4.0,4.0,5.0
43,August 2019,Awolowo,4.0,5.0,,,,,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
44,August 2019,Awolowo,,5.0,,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0
45,August 2019,Awolowo,5.0,4.0,,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,,3.0,4.0,5.0,5.0,5.0,,4.0,,4.0,5.0
46,August 2019,Awolowo,5.0,5.0,,5.0,,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,,5.0,,4.0,4.0
47,August 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,5.0,5.0,5.0,4.0,5.0,,5.0,4.0,5.0,4.0,4.0,5.0
48,August 2019,Awolowo,4.0,5.0,5.0,5.0,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,,5.0,,4.0,5.0,4.0,5.0
49,August 2019,Awolowo,4.0,5.0,5.0,5.0,,5.0,4.0,4.0,,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,,3.0,5.0,5.0,5.0
50,August 2019,Awolowo,4.0,5.0,4.0,4.0,,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,,4.0,5.0,4.0,4.0
51,August 2019,Awolowo,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,,3.0,,,5.0,4.0
52,August 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
53,August 2019,Awolowo,5.0,5.0,,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,,5.0,4.0,4.0,,5.0,5.0,4.0
